84.599759 ,-948.149588 ,-263.928072
-51.396316 ,-953.019665 ,-203.400539
75.615926 ,-976.440485 ,-302.190706
79.204525 ,-945.366684 ,-381.076461
-21.867290 ,-948.161048 ,-435.837989
-87.674845 ,-867.054785 ,-378.007120
-175.202443 ,-942.818841 ,-378.896868
-300.265819 ,-901.127630 ,-271.858954
-266.086070 ,-962.218035 ,-270.783821
-443.763718 ,-907.751332 ,-250.534546
-474.832755 ,-888.508245 ,-228.425116
-328.873999 ,-907.560805 ,-137.947507
-300.559796 ,-980.439449 ,-12.208859
-378.512547 ,-942.586620 ,122.815450
-694.852217 ,-628.084581 ,9.036488
-834.750583 ,595.546792 ,-364.495847
272.074724 ,816.281015 ,-308.484354
800.682120 ,597.758991 ,-242.684796
819.970259 ,202.427145 ,424.935708
768.537757 ,-110.578078 ,525.373364
368.218649 ,38.958907 ,958.641295
354.474752 ,-78.156315 ,957.079890
662.626975 ,-479.733440 ,728.003019
671.276463 ,-583.683962 ,521.623232
518.945000 ,-141.390953 ,939.992446
-149.462247 ,-360.917552 ,888.234900
-52.256094 ,-9.157288 ,1015.300866
-71.802806 ,-40.343246 ,1004.650880
28.751028 ,29.537835 ,965.325556
-81.912957 ,198.959356 ,989.695553
-298.148970 ,103.107895 ,940.370533
-188.835935 ,-137.837291 ,963.850467
-23.611122 ,-123.638337 ,956.775739
92.041812 ,41.263761 ,971.028801
-5.418591 ,126.909780 ,968.891564
-159.991685 ,-81.324794 ,975.722383
47.707216 ,-54.409928 ,997.630202
-103.879539 ,150.709698 ,961.843517
-358.381535 ,-116.772359 ,939.747028
-178.638531 ,-255.178481 ,966.600685
87.059290 ,-104.075588 ,980.795534
-41.562741 ,224.292489 ,982.628261
-339.562186 ,-7.900570 ,968.643205
-286.865156 ,-241.131199 ,951.813666
-30.587510 ,-301.589764 ,977.885933
250.817332 ,-129.817916 ,963.026459
245.608912 ,194.961779 ,964.137009
13.356119 ,364.737415 ,928.704525
-258.141194 ,326.351332 ,911.019581
-427.917156 ,62.125228 ,929.191939
-409.868401 ,-207.931174 ,873.896495
-177.139593 ,-378.185912 ,915.863412
185.542733 ,-357.305173 ,913.263553
284.886549 ,-95.034199 ,920.397695
320.811623 ,129.529424 ,981.590139
73.383108 ,297.119748 ,958.045321
-189.755496 ,307.659764 ,927.813313
-444.358553 ,163.079193 ,864.464771
-482.113198 ,-131.309708 ,846.283725
-297.841662 ,-366.329838 ,906.665118
51.855729 ,-475.243728 ,885.542905
351.551861 ,-185.565513 ,922.587664
365.460542 ,218.098175 ,916.490839
133.085272 ,500.803069 ,848.267290
-252.096344 ,502.813136 ,865.460376
-543.432733 ,186.806087 ,794.721702
-626.620434 ,-159.250925 ,750.665714
-452.760914 ,-521.707178 ,725.711308
-143.948735 ,-644.236466 ,739.024808
271.443432 ,-519.532758 ,805.192605
454.517684 ,-253.995400 ,862.038218
493.816240 ,88.812006 ,852.918267
287.243067 ,427.607135 ,853.700404
-110.406143 ,569.988365 ,783.691739
-425.089881 ,405.531224 ,822.829708
-668.982684 ,103.654333 ,738.703565
-708.908238 ,-364.154519 ,658.114722
-372.601764 ,-520.204728 ,725.561118
65.861679 ,-541.769330 ,827.584955
397.352434 ,-407.468903 ,809.198372
575.849118 ,-181.914585 ,820.739493
532.082629 ,186.649299 ,805.270782
384.296368 ,521.253277 ,734.526055
28.728180 ,579.902561 ,872.521192
-408.965179 ,591.459976 ,748.455998
-650.527385 ,308.649192 ,728.738010
-782.034582 ,-4.109466 ,657.942235
-785.419471 ,-318.545363 ,552.769849
-568.030963 ,-685.136414 ,511.751565
-247.292740 ,-827.017830 ,417.541122
-137.463590 ,-951.958217 ,330.769964
-19.678270 ,-1003.522686 ,320.804482
190.387047 ,-888.884722 ,407.199550
392.372729 ,-738.928403 ,511.079684
561.127443 ,-531.516871 ,627.918749
686.286917 ,-252.861131 ,686.099600
647.280512 ,89.480123 ,730.140823
521.642005 ,434.623252 ,709.958878
406.319148 ,706.191025 ,642.710993
209.429064 ,816.213582 ,501.358054
13.293642 ,872.792535 ,461.853485
-181.156737 ,867.771931 ,418.885720
-419.129061 ,655.540665 ,585.878185
-650.455271 ,527.009406 ,495.392205
-850.530152 ,335.678880 ,403.322170
-967.877621 ,195.215629 ,259.593110
-995.183434 ,-76.386890 ,151.126468
-901.790246 ,-286.389489 ,201.299937
-722.181114 ,-551.451451 ,391.162915
-451.148411 ,-759.396039 ,456.494559
-139.075814 ,-860.542553 ,432.063632
188.038002 ,-909.252742 ,479.801483
476.275268 ,-696.651477 ,609.249785
726.963509 ,-381.982811 ,593.887076
807.190897 ,-36.058712 ,524.659817
895.983650 ,216.342722 ,423.597339
773.526198 ,466.260347 ,375.219464
587.163231 ,673.746489 ,506.287566
231.901856 ,921.537008 ,407.997925
138.600889 ,897.588577 ,373.289079
-121.613634 ,908.622375 ,347.651426
-325.532298 ,911.108598 ,273.967386
-407.788951 ,914.170528 ,222.081789
-440.668988 ,797.090274 ,259.287874
-429.857276 ,878.646655 ,250.888971
-381.662991 ,889.113446 ,227.328920
-270.754977 ,890.023120 ,122.061441
-305.347639 ,1076.978249 ,115.806675
-241.203543 ,960.677132 ,151.377353
-231.692462 ,989.919143 ,169.790354
-203.102153 ,977.515071 ,167.785308
-268.071619 ,788.428090 ,479.960573
-364.939912 ,888.380711 ,427.730243
-170.850291 ,1039.247445 ,60.558402
-117.471263 ,917.389226 ,-282.212150
36.462993 ,836.535372 ,-162.046317
162.177775 ,987.048261 ,-173.730393
62.773584 ,1066.258964 ,-55.804704
-254.568581 ,880.255340 ,89.582138
-505.225121 ,777.596689 ,274.154011
-669.932095 ,527.685043 ,456.940787
-279.891666 ,21.817947 ,955.492606
160.541737 ,197.122219 ,975.920078
615.971845 ,327.028717 ,681.818007
820.930305 ,332.245840 ,469.624427
878.472291 ,154.031233 ,234.744174
1011.279593 ,133.038611 ,-82.159140
885.935547 ,434.218694 ,-12.826475
876.123294 ,583.770375 ,47.397884
656.432548 ,725.294859 ,208.227693
344.640113 ,883.800229 ,357.390212
73.396408 ,1010.138083 ,252.265416
-254.309400 ,914.829390 ,91.315999
-508.041783 ,897.442694 ,118.646597
-699.630237 ,707.523102 ,189.717205
-607.386503 ,474.053390 ,578.763631
-332.838908 ,357.191226 ,875.612437
-54.270739 ,140.020521 ,959.558542
115.080308 ,-198.017524 ,998.547284
-425.482692 ,-381.113244 ,812.724800
-593.485184 ,-298.965166 ,765.208087
-744.591372 ,29.487034 ,639.754766
-913.329993 ,398.814497 ,289.257002
-900.176210 ,413.597886 ,-195.132717
-804.103094 ,310.654396 ,-622.202695
-653.491618 ,345.368435 ,-777.372842
-397.231058 ,76.057042 ,-927.284082
-312.429538 ,-328.760030 ,-910.482523
-585.426385 ,-447.929731 ,-677.473370
-964.317364 ,-107.207201 ,-406.696576
-966.864791 ,125.489127 ,-33.393762
-861.648494 ,534.466100 ,-117.604014
-353.167880 ,848.950535 ,12.028482
466.004596 ,808.412891 ,-252.458689
714.778857 ,590.186961 ,-435.218344
713.848318 ,405.066484 ,-510.471687
524.221376 ,537.540108 ,-609.934416
144.934072 ,894.767205 ,-382.952489
-25.186036 ,1031.470622 ,-202.856598
-234.525076 ,947.237286 ,105.840062
-361.921718 ,778.397830 ,480.611018
-372.464418 ,457.382816 ,793.741368
-356.222311 ,169.753281 ,911.509052
-324.655409 ,-136.238722 ,933.850987
8.540740 ,-344.692387 ,952.102671
354.769762 ,-317.588094 ,865.058782
649.365192 ,-34.655340 ,756.137292
947.472753 ,-11.687271 ,273.153510
969.032355 ,-53.555145 ,-149.589639
848.001446 ,-71.709198 ,-633.763021
419.280513 ,-228.053001 ,-895.050362
2.302106 ,-422.824762 ,-917.723362
-338.647399 ,-428.922964 ,-774.262977
-585.253839 ,-130.847907 ,-808.552049
-400.897628 ,286.718965 ,-869.179539
26.833440 ,647.835300 ,-800.825986
589.351403 ,632.628393 ,-520.866501
988.173489 ,359.357771 ,49.831613
892.807828 ,-96.218702 ,465.121066
705.090523 ,-453.573761 ,383.003119
520.251895 ,-700.136041 ,103.962576
402.243233 ,-901.528626 ,-94.059136
276.416078 ,-983.103997 ,-260.216726
189.299723 ,-973.094249 ,-197.101908
48.087285 ,-950.395763 ,-84.971818
-105.937079 ,-1038.939394 ,51.019211
-155.091793 ,-942.597745 ,222.608929
-151.321764 ,-676.997871 ,624.017814
-236.183206 ,-274.527137 ,893.340264
-408.795334 ,115.434510 ,912.514342
-470.313877 ,513.986748 ,731.538052
-465.989485 ,863.410603 ,355.272003
-355.715995 ,930.207102 ,-38.949746
-95.894079 ,877.024730 ,-458.284389
428.177050 ,728.427222 ,-557.003131
553.202501 ,789.586253 ,-360.608826
33.445390 ,946.761437 ,-215.168882
-483.555064 ,835.905603 ,-51.161751
-626.585591 ,708.455959 ,331.432793
